window_d,entry_z,time_exit_h,hl_cap,is_pf,is_sharpe,is_maxdd%,is_wr,is_n,is_hl,oos_pf,oos_sharpe,oos_maxdd%,oos_wr,oos_n,oos_hl
90,1.5,24,48,0.11118487195987853,-15.61267392625684,12.301576988422081,11.03896103896104,308,0.24173493078736483,0.19539871131107792,-11.04010778294738,6.626010559657757,19.469026548672566,226,0.41960765070072265
90,1.5,24,72,0.11118487195987853,-15.61267392625684,12.301576988422081,11.03896103896104,308,0.24173493078736483,0.19539871131107792,-11.04010778294738,6.626010559657757,19.469026548672566,226,0.41960765070072265
90,1.5,48,none,0.11118487195987853,-15.61267392625684,12.301576988422081,11.03896103896104,308,0.24173493078736483,0.19539871131107792,-11.04010778294738,6.626010559657757,19.469026548672566,226,0.41960765070072265
90,1.5,48,48,0.11118487195987853,-15.61267392625684,12.301576988422081,11.03896103896104,308,0.24173493078736483,0.19539871131107792,-11.04010778294738,6.626010559657757,19.469026548672566,226,0.41960765070072265
90,1.5,48,72,0.11118487195987853,-15.61267392625684,12.301576988422081,11.03896103896104,308,0.24173493078736483,0.19539871131107792,-11.04010778294738,6.626010559657757,19.469026548672566,226,0.41960765070072265
90,1.5,72,none,0.11118487195987853,-15.61267392625684,12.301576988422081,11.03896103896104,308,0.24173493078736483,0.19539871131107792,-11.04010778294738,6.626010559657757,19.469026548672566,226,0.41960765070072265
90,1.5,72,48,0.11118487195987853,-15.61267392625684,12.301576988422081,11.03896103896104,308,0.24173493078736483,0.19539871131107792,-11.04010778294738,6.626010559657757,19.469026548672566,226,0.41960765070072265
90,1.5,72,72,0.11118487195987853,-15.61267392625684,12.301576988422081,11.03896103896104,308,0.24173493078736483,0.19539871131107792,-11.04010778294738,6.626010559657757,19.469026548672566,226,0.41960765070072265
90,2.0,24,none,0.15607176454901983,-12.819848521651101,7.478415657097415,13.846153846153847,195,0.24359472036616206,0.29651603949443944,-7.496175299342634,3.7582410988726167,24.68354430379747,158,0.41765315309904494
90,2.0,24,48,0.15607176454901983,-12.819848521651101,7.478415657097415,13.846153846153847,195,0.24359472036616206,0.29651603949443944,-7.496175299342634,3.7582410988726167,24.68354430379747,158,0.41765315309904494
90,2.0,24,72,0.15607176454901983,-12.819848521651101,7.478415657097415,13.846153846153847,195,0.24359472036616206,0.29651603949443944,-7.496175299342634,3.7582410988726167,24.68354430379747,158,0.41765315309904494
90,2.0,48,none,0.15607176454901983,-12.819848521651101,7.478415657097415,13.846153846153847,195,0.24359472036616206,0.29651603949443944,-7.496175299342634,3.7582410988726167,24.68354430379747,158,0.41765315309904494
90,2.0,48,48,0.15607176454901983,-12.819848521651101,7.478415657097415,13.846153846153847,195,0.24359472036616206,0.29651603949443944,-7.496175299342634,3.7582410988726167,24.68354430379747,158,0.41765315309904494
90,2.0,48,72,0.15607176454901983,-12.819848521651101,7.478415657097415,13.846153846153847,195,0.24359472036616206,0.29651603949443944,-7.496175299342634,3.7582410988726167,24.68354430379747,158,0.41765315309904494
90,2.0,72,none,0.15607176454901983,-12.819848521651101,7.478415657097415,13.846153846153847,195,0.24359472036616206,0.29651603949443944,-7.496175299342634,3.7582410988726167,24.68354430379747,158,0.41765315309904494
90,2.0,72,48,0.15607176454901983,-12.819848521651101,7.478415657097415,13.846153846153847,195,0.24359472036616206,0.29651603949443944,-7.496175299342634,3.7582410988726167,24.68354430379747,158,0.41765315309904494
90,2.0,72,72,0.15607176454901983,-12.819848521651101,7.478415657097415,13.846153846153847,195,0.24359472036616206,0.29651603949443944,-7.496175299342634,3.7582410988726167,24.68354430379747,158,0.41765315309904494
