pair,ci_th,atr_mult,max_levels,float_stop,is_pf,is_net,is_ntp,is_lev,oos_pf,oos_net,oos_ntp,oos_lev,oos_worst,oos_dd
AUDCAD,61.8,1.5,5,-350000.0,1.2165,795511.0,145,10,1.1789,666110.0,123,10,-402839.0,757060.0
AUDCAD,61.8,1.5,5,-500000.0,1.5819,1738239.0,152,6,0.9695,-136349.0,121,8,-649081.0,1158502.0
AUDCAD,61.8,1.5,5,-750000.0,1.8699,2117956.0,146,5,1.3402,1148897.0,127,5,-820153.0,1599141.0
AUDCAD,61.8,1.5,5,-1000000.0,2.6354,2853393.0,148,4,1.8737,2047571.0,124,3,-1072007.0,1072007.0
AUDCAD,61.8,1.5,7,-150000.0,1.3723,1250592.0,148,20,1.0434,178229.0,118,25,-215784.0,587355.0
AUDCAD,61.8,1.5,7,-250000.0,1.2153,834643.0,151,15,1.0325,134017.0,120,15,-379621.0,971993.0
AUDCAD,61.8,1.5,7,-350000.0,1.2165,795511.0,145,10,1.1789,666110.0,123,10,-402839.0,757060.0
AUDCAD,61.8,1.5,7,-500000.0,1.5467,1670200.0,152,6,0.9695,-136349.0,121,8,-649081.0,1158502.0
AUDCAD,61.8,1.5,7,-750000.0,1.4632,1438342.0,146,4,1.1533,594104.0,126,5,-820153.0,1599141.0
AUDCAD,61.8,1.5,7,-1000000.0,1.6102,1884901.0,160,3,2.0957,2291844.0,124,2,-1072007.0,1072007.0
AUDCAD,61.8,2.0,3,-150000.0,1.0585,179685.0,78,19,0.945,-204148.0,71,21,-280476.0,684226.0
AUDCAD,61.8,2.0,3,-250000.0,1.3755,871393.0,76,12,1.0414,141264.0,72,13,-391069.0,674938.0
AUDCAD,61.8,2.0,3,-350000.0,1.5223,1072690.0,75,9,1.0504,155026.0,65,11,-463105.0,708326.0
AUDCAD,61.8,2.0,3,-500000.0,1.507,1080125.0,77,10,0.8414,-630334.0,67,11,-630935.0,1438838.0
AUDCAD,61.8,2.0,3,-750000.0,1.9898,1597013.0,77,9,1.2035,563484.0,67,9,-794124.0,1173373.0
AUDCAD,61.8,2.0,3,-1000000.0,1.9898,1597013.0,77,9,1.1079,325005.0,68,9,-1037124.0,1342409.0
AUDCAD,61.8,2.0,5,-150000.0,1.0585,179685.0,78,19,0.945,-204148.0,71,21,-280476.0,684226.0
AUDCAD,61.8,2.0,5,-250000.0,1.0617,177850.0,74,11,1.0504,170641.0,73,12,-391069.0,662378.0
AUDCAD,61.8,2.0,5,-350000.0,1.3322,765768.0,74,6,0.8719,-486447.0,68,10,-463105.0,948040.0
AUDCAD,61.8,2.0,5,-500000.0,1.5645,1185441.0,79,4,0.8005,-881246.0,73,8,-713447.0,1491295.0
AUDCAD,61.8,2.0,5,-750000.0,1.7135,1424955.0,82,3,1.7052,1472178.0,73,3,-815075.0,815075.0
AUDCAD,61.8,2.0,5,-1000000.0,1.6856,1374565.0,81,3,1.3837,987150.0,73,3,-1036693.0,1036693.0
AUDCAD,61.8,2.0,7,-150000.0,1.0585,179685.0,78,19,0.945,-204148.0,71,21,-280476.0,684226.0
AUDCAD,61.8,2.0,7,-250000.0,1.0617,177850.0,74,11,1.0504,170641.0,73,12,-391069.0,662378.0
AUDCAD,61.8,2.0,7,-350000.0,1.3322,765768.0,74,6,0.8719,-486447.0,68,10,-463105.0,948040.0
AUDCAD,61.8,2.0,7,-500000.0,1.5645,1185441.0,79,4,0.8005,-881246.0,73,8,-713447.0,1491295.0
AUDCAD,61.8,2.0,7,-750000.0,1.499,1175769.0,85,3,2.3163,2074325.0,75,2,-815075.0,815075.0
AUDCAD,61.8,2.0,7,-1000000.0,1.7906,1609079.0,88,2,1.7712,1589297.0,75,2,-1036693.0,1036693.0
AUDCAD,61.8,3.0,3,-150000.0,1.0211,52497.0,40,15,0.8964,-281508.0,34,17,-191160.0,473424.0
AUDCAD,61.8,3.0,3,-250000.0,1.1339,263229.0,35,8,0.9461,-140941.0,34,10,-274644.0,470472.0
AUDCAD,61.8,3.0,3,-350000.0,1.1698,322644.0,35,7,0.9553,-119335.0,34,8,-440856.0,765104.0
AUDCAD,61.8,3.0,3,-500000.0,1.2016,381119.0,36,7,1.0667,139728.0,30,6,-518508.0,838318.0
AUDCAD,61.8,3.0,3,-750000.0,1.6537,898007.0,36,6,1.2099,391801.0,30,5,-791099.0,791099.0
AUDCAD,61.8,3.0,3,-1000000.0,1.6537,898007.0,36,6,1.0785,164352.0,30,5,-1018548.0,920770.0
AUDCAD,61.8,3.0,5,-150000.0,1.0211,52497.0,40,15,0.8964,-281508.0,34,17,-191160.0,473424.0
AUDCAD,61.8,3.0,5,-250000.0,1.2124,446552.0,41,8,0.9461,-140941.0,34,10,-274644.0,470472.0
AUDCAD,61.8,3.0,5,-350000.0,1.3418,613549.0,39,5,1.1801,413701.0,37,6,-440856.0,584821.0
AUDCAD,61.8,3.0,5,-500000.0,0.9391,-158220.0,39,5,1.6812,1043217.0,36,3,-518508.0,518508.0
AUDCAD,61.8,3.0,5,-750000.0,1.8055,1242720.0,45,2,1.7816,1187815.0,37,2,-764099.0,764099.0
AUDCAD,61.8,3.0,5,-1000000.0,1.3147,666067.0,45,2,2.5705,1572958.0,36,1,-1001591.0,1001591.0
AUDCAD,61.8,3.0,7,-150000.0,1.0211,52497.0,40,15,0.8964,-281508.0,34,17,-191160.0,473424.0
AUDCAD,61.8,3.0,7,-250000.0,1.2124,446552.0,41,8,0.9461,-140941.0,34,10,-274644.0,470472.0
AUDCAD,61.8,3.0,7,-350000.0,1.3418,613549.0,39,5,1.1801,413701.0,37,6,-440856.0,584821.0
AUDCAD,61.8,3.0,7,-500000.0,0.9391,-158220.0,39,5,1.6812,1043217.0,36,3,-518508.0,518508.0
AUDCAD,61.8,3.0,7,-750000.0,1.8055,1242720.0,45,2,1.7816,1187815.0,37,2,-764099.0,764099.0
AUDCAD,61.8,3.0,7,-1000000.0,1.3147,666067.0,45,2,2.5705,1572958.0,36,1,-1001591.0,1001591.0
AUDCAD,65.0,1.0,3,-150000.0,1.4795,1275433.0,195,16,1.1763,490830.0,136,17,-238357.0,312437.0
AUDCAD,65.0,1.0,3,-250000.0,1.7854,1665234.0,185,10,1.4677,995852.0,127,10,-343763.0,557606.0
AUDCAD,65.0,1.0,3,-350000.0,2.7099,2278090.0,178,8,1.6097,1181753.0,125,9,-409211.0,374736.0
AUDCAD,65.0,1.0,3,-500000.0,2.7099,2278090.0,178,8,2.7886,1997206.0,125,7,-314604.0,314604.0
AUDCAD,65.0,1.0,3,-750000.0,2.7099,2278090.0,178,8,2.7886,1997206.0,125,7,-314604.0,314604.0
AUDCAD,65.0,1.0,3,-1000000.0,2.7099,2278090.0,178,8,2.7886,1997206.0,125,7,-314604.0,314604.0
AUDCAD,65.0,1.0,5,-150000.0,1.4844,1296309.0,197,16,1.2037,566445.0,140,17,-238357.0,312437.0
AUDCAD,65.0,1.0,5,-250000.0,1.5825,1428054.0,190,9,1.4733,1065180.0,137,8,-304560.0,557606.0
AUDCAD,65.0,1.0,5,-350000.0,2.178,2162697.0,197,5,1.4927,1141615.0,142,6,-453275.0,418800.0
AUDCAD,65.0,1.0,5,-500000.0,2.215,2171341.0,195,4,1.6327,1334611.0,141,4,-547236.0,585005.0
AUDCAD,65.0,1.0,5,-750000.0,5.6073,3302024.0,198,2,2.9211,2207419.0,137,3,-444742.0,444742.0
AUDCAD,65.0,1.0,5,-1000000.0,5.6073,3302024.0,198,2,2.9211,2207419.0,137,3,-444742.0,444742.0
AUDCAD,65.0,1.0,7,-150000.0,1.4844,1296309.0,197,16,1.2037,566445.0,140,17,-238357.0,312437.0
AUDCAD,65.0,1.0,7,-250000.0,1.5825,1428054.0,190,9,1.4733,1065180.0,137,8,-304560.0,557606.0
AUDCAD,65.0,1.0,7,-350000.0,2.178,2162697.0,197,5,1.4927,1141615.0,142,6,-453275.0,418800.0
AUDCAD,65.0,1.0,7,-500000.0,1.9435,1968939.0,200,4,1.6286,1338106.0,142,4,-547236.0,624740.0
AUDCAD,65.0,1.0,7,-750000.0,2.6032,2505987.0,201,2,4.558,2790544.0,147,1,-784294.0,737908.0
AUDCAD,65.0,1.0,7,-1000000.0,inf,4249809.0,210,0,4.4587,2733547.0,145,1,-790346.0,790346.0
AUDCAD,65.0,1.5,3,-150000.0,1.6691,1227065.0,99,11,0.9558,-110125.0,66,15,-208008.0,561095.0
AUDCAD,65.0,1.5,3,-250000.0,1.5064,992320.0,94,9,0.9945,-12054.0,61,9,-324755.0,541189.0
AUDCAD,65.0,1.5,3,-350000.0,2.5241,1885202.0,100,6,1.1102,229868.0,63,8,-389663.0,785719.0
AUDCAD,65.0,1.5,3,-500000.0,3.1318,2138212.0,101,5,1.5576,838664.0,64,6,-510408.0,687685.0
AUDCAD,65.0,1.5,3,-750000.0,3.1318,2138212.0,101,5,1.3371,590588.0,64,6,-758484.0,635109.0
AUDCAD,65.0,1.5,3,-1000000.0,3.1318,2138212.0,101,5,1.3997,675363.0,65,6,-696168.0,696168.0
AUDCAD,65.0,1.5,5,-150000.0,1.4835,984937.0,98,12,0.9558,-110125.0,66,15,-208008.0,561095.0
AUDCAD,65.0,1.5,5,-250000.0,1.2216,526426.0,93,9,0.958,-99817.0,64,9,-285012.0,579252.0
AUDCAD,65.0,1.5,5,-350000.0,2.0116,1534313.0,99,4,0.9302,-177904.0,65,7,-389663.0,841960.0
AUDCAD,65.0,1.5,5,-500000.0,1.9982,1559696.0,101,3,2.5395,1609973.0,74,2,-535354.0,535354.0
AUDCAD,65.0,1.5,5,-750000.0,1.5325,1072643.0,100,3,1.7917,1116484.0,70,2,-758484.0,651781.0
AUDCAD,65.0,1.5,5,-1000000.0,1.4664,972414.0,99,3,1.5094,852747.0,70,2,-1022220.0,955939.0
AUDCAD,65.0,1.5,7,-150000.0,1.4835,984937.0,98,12,0.9558,-110125.0,66,15,-208008.0,561095.0
AUDCAD,65.0,1.5,7,-250000.0,1.2216,526426.0,93,9,0.958,-99817.0,64,9,-285012.0,579252.0
AUDCAD,65.0,1.5,7,-350000.0,2.0116,1534313.0,99,4,0.9302,-177904.0,65,7,-389663.0,841960.0
AUDCAD,65.0,1.5,7,-500000.0,1.9982,1559696.0,101,3,2.5395,1609973.0,74,2,-535354.0,535354.0
AUDCAD,65.0,1.5,7,-750000.0,2.096,1737108.0,108,2,1.6973,1052294.0,71,2,-758484.0,750708.0
AUDCAD,65.0,1.5,7,-1000000.0,1.6032,1226104.0,106,2,2.6632,1700155.0,76,1,-1022220.0,955939.0
AUDCAD,65.0,2.0,3,-150000.0,1.1777,323505.0,52,11,1.0179,37415.0,43,12,-226368.0,435720.0
AUDCAD,65.0,2.0,3,-250000.0,1.1688,308571.0,51,8,0.9586,-75879.0,37,7,-339443.0,541189.0
AUDCAD,65.0,2.0,3,-350000.0,1.7884,1022450.0,56,5,1.221,349085.0,39,6,-476604.0,405092.0
AUDCAD,65.0,2.0,3,-500000.0,1.4367,668936.0,53,6,2.7244,1296198.0,41,4,-235440.0,235440.0
AUDCAD,65.0,2.0,3,-750000.0,2.1683,1185824.0,53,5,2.7244,1296198.0,41,4,-235440.0,235440.0
AUDCAD,65.0,2.0,3,-1000000.0,2.1683,1185824.0,53,5,2.7244,1296198.0,41,4,-235440.0,235440.0
AUDCAD,65.0,2.0,5,-150000.0,1.1777,323505.0,52,11,1.0179,37415.0,43,12,-226368.0,435720.0
AUDCAD,65.0,2.0,5,-250000.0,1.2154,386717.0,53,7,0.9244,-143918.0,37,7,-339443.0,541189.0
AUDCAD,65.0,2.0,5,-350000.0,1.6009,888286.0,58,4,1.0914,175653.0,43,5,-476604.0,618809.0
AUDCAD,65.0,2.0,5,-500000.0,1.5243,821803.0,59,3,4.2437,1688904.0,45,1,-520667.0,477066.0
AUDCAD,65.0,2.0,5,-750000.0,1.6504,1008041.0,63,2,4.2323,1654342.0,44,1,-511813.0,511813.0
AUDCAD,65.0,2.0,5,-1000000.0,1.545,901599.0,63,2,4.2323,1654342.0,44,1,-511813.0,511813.0
AUDCAD,65.0,2.0,7,-150000.0,1.1777,323505.0,52,11,1.0179,37415.0,43,12,-226368.0,435720.0
AUDCAD,65.0,2.0,7,-250000.0,1.2154,386717.0,53,7,0.9244,-143918.0,37,7,-339443.0,541189.0
AUDCAD,65.0,2.0,7,-350000.0,1.6009,888286.0,58,4,1.0914,175653.0,43,5,-476604.0,618809.0
AUDCAD,65.0,2.0,7,-500000.0,1.5243,821803.0,59,3,4.2437,1688904.0,45,1,-520667.0,477066.0
AUDCAD,65.0,2.0,7,-750000.0,1.6504,1008041.0,63,2,inf,2375536.0,49,0,0.0,0.0
AUDCAD,65.0,2.0,7,-1000000.0,2.7514,1793340.0,69,1,inf,2375536.0,49,0,0.0,0.0
AUDCAD,65.0,3.0,3,-150000.0,1.1876,303510.0,30,10,0.8767,-223700.0,22,11,-191160.0,593120.0
AUDCAD,65.0,3.0,3,-250000.0,1.1631,253244.0,29,6,0.9189,-150122.0,23,7,-274644.0,626062.0
AUDCAD,65.0,3.0,3,-350000.0,1.642,750230.0,31,4,0.7502,-501764.0,20,6,-440856.0,937590.0
AUDCAD,65.0,3.0,3,-500000.0,2.1421,1088632.0,33,3,1.0383,57739.0,20,4,-538272.0,1202504.0
AUDCAD,65.0,3.0,3,-750000.0,1.6245,784936.0,33,3,0.8371,-279740.0,19,4,-790453.0,937968.0
AUDCAD,65.0,3.0,3,-1000000.0,1.3996,582976.0,33,3,0.9996,-567.0,20,4,-597672.0,745187.0
AUDCAD,65.0,3.0,5,-150000.0,1.1876,303510.0,30,10,0.8767,-223700.0,22,11,-191160.0,593120.0
AUDCAD,65.0,3.0,5,-250000.0,1.1631,253244.0,29,6,0.9189,-150122.0,23,7,-274644.0,626062.0
AUDCAD,65.0,3.0,5,-350000.0,1.2853,414079.0,30,4,0.905,-175626.0,23,5,-440856.0,636737.0
AUDCAD,65.0,3.0,5,-500000.0,1.3693,576483.0,35,3,1.8484,885522.0,26,2,-538272.0,621007.0
AUDCAD,65.0,3.0,5,-750000.0,2.6273,1337658.0,35,1,2.6374,1233489.0,27,1,-753300.0,753300.0
AUDCAD,65.0,3.0,5,-1000000.0,2.1091,1135698.0,35,1,1.9366,960897.0,27,1,-1025892.0,1025892.0
AUDCAD,65.0,3.0,7,-150000.0,1.1876,303510.0,30,10,0.8767,-223700.0,22,11,-191160.0,593120.0
AUDCAD,65.0,3.0,7,-250000.0,1.1631,253244.0,29,6,0.9189,-150122.0,23,7,-274644.0,626062.0
AUDCAD,65.0,3.0,7,-350000.0,1.2853,414079.0,30,4,0.905,-175626.0,23,5,-440856.0,636737.0
AUDCAD,65.0,3.0,7,-500000.0,1.3693,576483.0,35,3,1.8484,885522.0,26,2,-538272.0,621007.0
AUDCAD,65.0,3.0,7,-750000.0,2.6273,1337658.0,35,1,2.6374,1233489.0,27,1,-753300.0,753300.0
AUDCAD,65.0,3.0,7,-1000000.0,2.1091,1135698.0,35,1,1.9366,960897.0,27,1,-1025892.0,1025892.0
AUDCAD,70.0,1.0,3,-150000.0,1.6423,498096.0,66,5,1.2881,181889.0,36,4,-160163.0,202724.0
AUDCAD,70.0,1.0,3,-250000.0,2.1616,701149.0,67,3,1.8069,321895.0,32,2,-255744.0,234375.0
AUDCAD,70.0,1.0,3,-350000.0,4.6451,967255.0,64,2,2.0845,375032.0,32,2,-202607.0,202607.0
AUDCAD,70.0,1.0,3,-500000.0,4.6451,967255.0,64,2,2.0845,375032.0,32,2,-202607.0,202607.0
AUDCAD,70.0,1.0,3,-750000.0,4.6451,967255.0,64,2,2.0845,375032.0,32,2,-202607.0,202607.0
AUDCAD,70.0,1.0,3,-1000000.0,4.6451,967255.0,64,2,2.0845,375032.0,32,2,-202607.0,202607.0
AUDCAD,70.0,1.0,5,-150000.0,1.5082,446433.0,69,5,1.2881,181889.0,36,4,-160163.0,202724.0
AUDCAD,70.0,1.0,5,-250000.0,1.6299,524932.0,70,3,1.2735,158652.0,33,2,-291708.0,288469.0
AUDCAD,70.0,1.0,5,-350000.0,1.796,605438.0,71,2,2.2431,470717.0,38,1,-378650.0,378650.0
AUDCAD,70.0,1.0,5,-500000.0,inf,1484660.0,77,0,1.5536,302964.0,38,1,-547236.0,547236.0
AUDCAD,70.0,1.0,5,-750000.0,inf,1484660.0,77,0,inf,922977.0,41,0,0.0,0.0
AUDCAD,70.0,1.0,5,-1000000.0,inf,1484660.0,77,0,inf,922977.0,41,0,0.0,0.0
AUDCAD,70.0,1.0,7,-150000.0,1.5082,446433.0,69,5,1.2881,181889.0,36,4,-160163.0,202724.0
AUDCAD,70.0,1.0,7,-250000.0,1.6299,524932.0,70,3,1.2735,158652.0,33,2,-291708.0,288469.0
AUDCAD,70.0,1.0,7,-350000.0,1.796,605438.0,71,2,2.2431,470717.0,38,1,-378650.0,378650.0
AUDCAD,70.0,1.0,7,-500000.0,inf,1502241.0,78,0,1.5536,302964.0,38,1,-547236.0,547236.0
AUDCAD,70.0,1.0,7,-750000.0,inf,1502241.0,78,0,inf,922977.0,41,0,0.0,0.0
AUDCAD,70.0,1.0,7,-1000000.0,inf,1502241.0,78,0,inf,922977.0,41,0,0.0,0.0
AUDCAD,70.0,1.5,3,-150000.0,1.777,437616.0,34,3,1.2992,145223.0,18,3,-168263.0,197570.0
AUDCAD,70.0,1.5,3,-250000.0,1.1549,121658.0,31,3,1.574,229801.0,18,2,-251208.0,251208.0
AUDCAD,70.0,1.5,3,-350000.0,3.621,709942.0,34,1,2.691,399578.0,18,2,-146881.0,146881.0
AUDCAD,70.0,1.5,3,-500000.0,3.621,709942.0,34,1,2.691,399578.0,18,2,-146881.0,146881.0
AUDCAD,70.0,1.5,3,-750000.0,3.621,709942.0,34,1,2.691,399578.0,18,2,-146881.0,146881.0
AUDCAD,70.0,1.5,3,-1000000.0,3.621,709942.0,34,1,2.691,399578.0,18,2,-146881.0,146881.0
AUDCAD,70.0,1.5,5,-150000.0,1.777,437616.0,34,3,1.2992,145223.0,18,3,-168263.0,197570.0
AUDCAD,70.0,1.5,5,-250000.0,1.1708,132782.0,31,3,1.1744,88028.0,17,2,-253476.0,253476.0
AUDCAD,70.0,1.5,5,-350000.0,inf,1098384.0,38,0,1.9189,326705.0,20,1,-355536.0,355536.0
AUDCAD,70.0,1.5,5,-500000.0,inf,1098384.0,38,0,inf,791486.0,23,0,0.0,0.0
AUDCAD,70.0,1.5,5,-750000.0,inf,1098384.0,38,0,inf,791486.0,23,0,0.0,0.0
AUDCAD,70.0,1.5,5,-1000000.0,inf,1098384.0,38,0,inf,791486.0,23,0,0.0,0.0
AUDCAD,70.0,1.5,7,-150000.0,1.777,437616.0,34,3,1.2992,145223.0,18,3,-168263.0,197570.0
AUDCAD,70.0,1.5,7,-250000.0,1.1708,132782.0,31,3,1.1744,88028.0,17,2,-253476.0,253476.0
AUDCAD,70.0,1.5,7,-350000.0,inf,1098384.0,38,0,1.9189,326705.0,20,1,-355536.0,355536.0
AUDCAD,70.0,1.5,7,-500000.0,inf,1098384.0,38,0,inf,791486.0,23,0,0.0,0.0
AUDCAD,70.0,1.5,7,-750000.0,inf,1098384.0,38,0,inf,791486.0,23,0,0.0,0.0
AUDCAD,70.0,1.5,7,-1000000.0,inf,1098384.0,38,0,inf,791486.0,23,0,0.0,0.0
AUDCAD,70.0,2.0,3,-150000.0,1.6332,321978.0,21,3,0.9193,-41271.0,10,3,-183168.0,199615.0
AUDCAD,70.0,2.0,3,-250000.0,1.0833,63596.0,21,3,2.3548,343996.0,13,1,-253908.0,253908.0
AUDCAD,70.0,2.0,3,-350000.0,6.4581,784002.0,24,1,2.3309,313340.0,12,1,-235440.0,235440.0
AUDCAD,70.0,2.0,3,-500000.0,6.4581,784002.0,24,1,2.3309,313340.0,12,1,-235440.0,235440.0
AUDCAD,70.0,2.0,3,-750000.0,6.4581,784002.0,24,1,2.3309,313340.0,12,1,-235440.0,235440.0
AUDCAD,70.0,2.0,3,-1000000.0,6.4581,784002.0,24,1,2.3309,313340.0,12,1,-235440.0,235440.0
AUDCAD,70.0,2.0,5,-150000.0,1.6332,321978.0,21,3,0.9193,-41271.0,10,3,-183168.0,199615.0
AUDCAD,70.0,2.0,5,-250000.0,1.0833,63596.0,21,3,2.3548,343996.0,13,1,-253908.0,253908.0
AUDCAD,70.0,2.0,5,-350000.0,inf,1051996.0,27,0,1.5725,218392.0,13,1,-381456.0,381456.0
AUDCAD,70.0,2.0,5,-500000.0,inf,1051996.0,27,0,inf,650207.0,14,0,0.0,0.0
AUDCAD,70.0,2.0,5,-750000.0,inf,1051996.0,27,0,inf,650207.0,14,0,0.0,0.0
AUDCAD,70.0,2.0,5,-1000000.0,inf,1051996.0,27,0,inf,650207.0,14,0,0.0,0.0
AUDCAD,70.0,2.0,7,-150000.0,1.6332,321978.0,21,3,0.9193,-41271.0,10,3,-183168.0,199615.0
AUDCAD,70.0,2.0,7,-250000.0,1.0833,63596.0,21,3,2.3548,343996.0,13,1,-253908.0,253908.0
AUDCAD,70.0,2.0,7,-350000.0,inf,1051996.0,27,0,1.5725,218392.0,13,1,-381456.0,381456.0
AUDCAD,70.0,2.0,7,-500000.0,inf,1051996.0,27,0,inf,650207.0,14,0,0.0,0.0
AUDCAD,70.0,2.0,7,-750000.0,inf,1051996.0,27,0,inf,650207.0,14,0,0.0,0.0
AUDCAD,70.0,2.0,7,-1000000.0,inf,1051996.0,27,0,inf,650207.0,14,0,0.0,0.0
AUDCAD,70.0,3.0,3,-150000.0,1.2248,146093.0,13,4,0.9085,-42644.0,6,3,-159948.0,247883.0
AUDCAD,70.0,3.0,3,-250000.0,1.0909,56978.0,11,3,2.0861,285028.0,8,1,-262440.0,262440.0
AUDCAD,70.0,3.0,3,-350000.0,6.8682,727566.0,14,1,1.5646,200988.0,8,1,-355968.0,355968.0
AUDCAD,70.0,3.0,3,-500000.0,6.8682,727566.0,14,1,1.1083,54432.0,8,1,-502524.0,502524.0
AUDCAD,70.0,3.0,3,-750000.0,6.8682,727566.0,14,1,0.7316,-204336.0,8,1,-761292.0,761292.0
AUDCAD,70.0,3.0,3,-1000000.0,6.8682,727566.0,14,1,0.5552,-446148.0,8,1,-1003104.0,1003104.0
AUDCAD,70.0,3.0,5,-150000.0,1.2248,146093.0,13,4,0.9085,-42644.0,6,3,-159948.0,247883.0
AUDCAD,70.0,3.0,5,-250000.0,1.647,325574.0,14,2,2.0861,285028.0,8,1,-262440.0,262440.0
AUDCAD,70.0,3.0,5,-350000.0,inf,996162.0,17,0,1.5646,200988.0,8,1,-355968.0,355968.0
AUDCAD,70.0,3.0,5,-500000.0,inf,996162.0,17,0,1.1083,54432.0,8,1,-502524.0,502524.0
AUDCAD,70.0,3.0,5,-750000.0,inf,996162.0,17,0,0.7316,-204336.0,8,1,-761292.0,761292.0
AUDCAD,70.0,3.0,5,-1000000.0,inf,996162.0,17,0,0.5552,-446148.0,8,1,-1003104.0,1003104.0
AUDCAD,70.0,3.0,7,-150000.0,1.2248,146093.0,13,4,0.9085,-42644.0,6,3,-159948.0,247883.0
AUDCAD,70.0,3.0,7,-250000.0,1.647,325574.0,14,2,2.0861,285028.0,8,1,-262440.0,262440.0
AUDCAD,70.0,3.0,7,-350000.0,inf,996162.0,17,0,1.5646,200988.0,8,1,-355968.0,355968.0
AUDCAD,70.0,3.0,7,-500000.0,inf,996162.0,17,0,1.1083,54432.0,8,1,-502524.0,502524.0
AUDCAD,70.0,3.0,7,-750000.0,inf,996162.0,17,0,0.7316,-204336.0,8,1,-761292.0,761292.0
AUDCAD,70.0,3.0,7,-1000000.0,inf,996162.0,17,0,0.5552,-446148.0,8,1,-1003104.0,1003104.0
