trades,winrate,pf,total_pips,max_dd_pips,f1,f3,f4,f5,f6b,f6s,score
428,0.4135514018691589,1.0577689243023674,145,-425,,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,9.04986677249986
431,0.41299303944315546,1.0553359683790295,140,-425,,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,9.04840659095651
446,0.4103139013452915,1.043726235741048,115,-375,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,9.044202146395284
446,0.4103139013452915,1.043726235741048,115,-375,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,9.044202146395284
446,0.4103139013452915,1.043726235741048,115,-375,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,9.044202146395284
446,0.4103139013452915,1.043726235741048,115,-375,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,9.044202146395284
441,0.41043083900226757,1.0442307692303676,115,-260,0.005,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,40.0,60.0,9.000274725271264
481,0.40332640332640335,1.0139372822296118,40,-345,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,8.968922761870648
481,0.40332640332640335,1.0139372822296118,40,-345,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,8.968922761870648
481,0.40332640332640335,1.0139372822296118,40,-345,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,8.968922761870648
481,0.40332640332640335,1.0139372822296118,40,-345,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,8.968922761870648
463,0.4060475161987041,1.0254545454541726,70,-360,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,8.95949988531551
463,0.4060475161987041,1.0254545454541726,70,-360,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,8.95949988531551
463,0.4060475161987041,1.0254545454541726,70,-360,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,8.95949988531551
442,0.4095022624434389,1.0402298850570728,105,-260,0.005,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,40.0,60.0,8.955642873557133
442,0.4095022624434389,1.0402298850570728,105,-260,0.005,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,40.0,60.0,8.955642873557133
442,0.4095022624434389,1.0402298850570728,105,-260,0.005,2.3,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,40.0,60.0,8.955642873557133
337,0.43026706231454004,1.13281249999941,255,-165,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,8.947693197282277
337,0.43026706231454004,1.13281249999941,255,-165,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,8.947693197282277
337,0.43026706231454004,1.13281249999941,255,-165,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,8.947693197282277
337,0.43026706231454004,1.13281249999941,255,-165,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,8.947693197282277
503,0.3996023856858847,0.9983443708605966,-5,-325,0.005,,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,8.947309045773963
503,0.3996023856858847,0.9983443708605966,-5,-325,0.005,,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,8.947309045773963
503,0.3996023856858847,0.9983443708605966,-5,-325,0.005,,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,8.947309045773963
503,0.3996023856858847,0.9983443708605966,-5,-325,0.005,,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,8.947309045773963
372,0.4220430107526882,1.095348837208793,205,-235,0.003,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,,,8.91621708955757
372,0.4220430107526882,1.095348837208793,205,-235,0.003,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,,,8.91621708955757
372,0.4220430107526882,1.095348837208793,205,-235,0.003,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,,,8.91621708955757
372,0.4220430107526882,1.095348837208793,205,-235,0.003,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,,,8.91621708955757
538,0.3940520446096654,0.9754601226990873,-80,-395,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,8.915675289478504
538,0.3940520446096654,0.9754601226990873,-80,-395,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,8.915675289478504
538,0.3940520446096654,0.9754601226990873,-80,-395,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,8.915675289478504
538,0.3940520446096654,0.9754601226990873,-80,-395,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,8.915675289478504
318,0.4339622641509434,1.149999999999361,270,-155,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,8.899454085435798
318,0.4339622641509434,1.149999999999361,270,-155,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,8.899454085435798
318,0.4339622641509434,1.149999999999361,270,-155,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,8.899454085435798
318,0.4339622641509434,1.149999999999361,270,-155,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,8.899454085435798
483,0.40165631469979296,1.006920415224565,20,-365,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,8.888394271167165
483,0.40165631469979296,1.006920415224565,20,-365,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,8.888394271167165
483,0.40165631469979296,1.006920415224565,20,-365,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,8.888394271167165
483,0.40165631469979296,1.006920415224565,20,-365,0.005,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,8.888394271167165
490,0.4,0.9999999999996598,0,-355,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,8.854377448468451
490,0.4,0.9999999999996598,0,-355,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,8.854377448468451
490,0.4,0.9999999999996598,0,-355,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,8.854377448468451
490,0.4,0.9999999999996598,0,-355,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,8.854377448468451
481,0.40124740124740127,1.0052083333329842,15,-390,0.005,2.3,None,30.0,35.0,65.0,8.845876079754099
305,0.4360655737704918,1.1598837209295583,275,-165,0.003,2.3,None,50.0,40.0,60.0,8.833161571807087
305,0.4360655737704918,1.1598837209295583,275,-165,0.003,2.3,None,40.0,40.0,60.0,8.833161571807087
305,0.4360655737704918,1.1598837209295583,275,-165,0.003,2.3,None,,40.0,60.0,8.833161571807087
305,0.4360655737704918,1.1598837209295583,275,-165,0.003,2.3,None,30.0,40.0,60.0,8.833161571807087
531,0.3935969868173258,0.9736024844717474,-85,-400,,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,8.830406553651557
457,0.4048140043763676,1.0202205882349191,55,-360,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,8.828922645955052
418,0.41148325358851673,1.0487804878044518,120,-405,,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,8.823175237989727
482,0.4004149377593361,1.0017301038058817,5,-390,0.005,2.3,None,50.0,35.0,65.0,8.806118295722632
482,0.4004149377593361,1.0017301038058817,5,-390,0.005,2.3,None,,35.0,65.0,8.806118295722632
482,0.4004149377593361,1.0017301038058817,5,-390,0.005,2.3,None,40.0,35.0,65.0,8.806118295722632
314,0.43312101910828027,1.1460674157296933,260,-190,0.003,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,40.0,60.0,8.795980329008056
314,0.43312101910828027,1.1460674157296933,260,-190,0.003,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,40.0,60.0,8.795980329008056
314,0.43312101910828027,1.1460674157296933,260,-190,0.003,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,40.0,60.0,8.795980329008056
314,0.43312101910828027,1.1460674157296933,260,-190,0.003,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,40.0,60.0,8.795980329008056
437,0.4073226544622426,1.030888030887633,80,-340,0.005,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,8.777903075426632
437,0.4073226544622426,1.030888030887633,80,-340,0.005,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,8.777903075426632
437,0.4073226544622426,1.030888030887633,80,-340,0.005,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,8.777903075426632
437,0.4073226544622426,1.030888030887633,80,-340,0.005,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,8.777903075426632
542,0.39114391143911437,0.9636363636360716,-120,-425,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,8.775045918989703
542,0.39114391143911437,0.9636363636360716,-120,-425,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,8.775045918989703
542,0.39114391143911437,0.9636363636360716,-120,-425,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,8.775045918989703
542,0.39114391143911437,0.9636363636360716,-120,-425,0.005,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,8.775045918989703
366,0.4207650273224044,1.08962264150892,190,-210,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,8.77114513136801
366,0.4207650273224044,1.08962264150892,190,-210,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,8.77114513136801
366,0.4207650273224044,1.08962264150892,190,-210,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,8.77114513136801
366,0.4207650273224044,1.08962264150892,190,-210,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,8.77114513136801
533,0.3921200750469043,0.9675925925922939,-105,-420,,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,8.759417297295128
533,0.3921200750469043,0.9675925925922939,-105,-420,,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,8.759417297295128
496,0.3971774193548387,0.9882943143809404,-35,-345,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,8.742017767167361
496,0.3971774193548387,0.9882943143809404,-35,-345,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,8.742017767167361
496,0.3971774193548387,0.9882943143809404,-35,-345,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,8.742017767167361
534,0.3913857677902622,0.9646153846150878,-115,-315,0.005,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,35.0,65.0,8.72428494696662
475,0.4,0.9999999999996492,0,-260,0.005,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",30.0,35.0,65.0,8.717797887078289
376,0.4175531914893617,1.0753424657529336,165,-220,0.004,2.3,None,50.0,35.0,65.0,8.706678869527874
376,0.4175531914893617,1.0753424657529336,165,-220,0.004,2.3,None,30.0,35.0,65.0,8.706678869527874
376,0.4175531914893617,1.0753424657529336,165,-220,0.004,2.3,None,40.0,35.0,65.0,8.706678869527874
376,0.4175531914893617,1.0753424657529336,165,-220,0.004,2.3,None,,35.0,65.0,8.706678869527874
497,0.3963782696177062,0.9849999999996717,-45,-355,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,8.70410782378055
497,0.3963782696177062,0.9849999999996717,-45,-355,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,8.70410782378055
497,0.3963782696177062,0.9849999999996717,-45,-355,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,8.70410782378055
535,0.39065420560747666,0.9616564417174964,-125,-315,0.005,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,35.0,65.0,8.689391008286062
535,0.39065420560747666,0.9616564417174964,-125,-315,0.005,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,35.0,65.0,8.689391008286062
535,0.39065420560747666,0.9616564417174964,-125,-315,0.005,,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,35.0,65.0,8.689391008286062
476,0.39915966386554624,0.9965034965031481,-10,-260,0.005,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,35.0,65.0,8.678185946514036
476,0.39915966386554624,0.9965034965031481,-10,-260,0.005,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,35.0,65.0,8.678185946514036
476,0.39915966386554624,0.9965034965031481,-10,-260,0.005,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,35.0,65.0,8.678185946514036
316,0.43037974683544306,1.1333333333327038,240,-185,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,8.67067742313174
316,0.43037974683544306,1.1333333333327038,240,-185,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,8.67067742313174
316,0.43037974683544306,1.1333333333327038,240,-185,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,8.67067742313174
316,0.43037974683544306,1.1333333333327038,240,-185,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,8.67067742313174
339,0.4247787610619469,1.1076923076917395,210,-160,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,8.663268661968043
339,0.4247787610619469,1.1076923076917395,210,-160,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,8.663268661968043
339,0.4247787610619469,1.1076923076917395,210,-160,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,8.663268661968043
339,0.4247787610619469,1.1076923076917395,210,-160,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,8.663268661968043
490,0.39591836734693875,0.9831081081077759,-50,-345,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,8.615985667330374
340,0.4235294117647059,1.1020408163259683,200,-170,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,8.606383877535764
340,0.4235294117647059,1.1020408163259683,200,-170,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,8.606383877535764
340,0.4235294117647059,1.1020408163259683,200,-170,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,8.606383877535764
340,0.4235294117647059,1.1020408163259683,200,-170,0.004,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,8.606383877535764
393,0.4122137404580153,1.0519480519475966,120,-210,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,8.596329089853924
393,0.4122137404580153,1.0519480519475966,120,-210,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,8.596329089853924
393,0.4122137404580153,1.0519480519475966,120,-210,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,8.596329089853924
393,0.4122137404580153,1.0519480519475966,120,-210,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,8.596329089853924
491,0.395112016293279,0.9797979797976499,-60,-355,,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,8.57822678335668
523,0.390057361376673,0.9592476489025206,-130,-430,,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,8.556774094271983
464,0.39870689655172414,0.994623655913622,-15,-400,,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,8.542235146649626
347,0.4207492795389049,1.0895522388054282,180,-195,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,8.539573400859501
347,0.4207492795389049,1.0895522388054282,180,-195,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,8.539573400859501
347,0.4207492795389049,1.0895522388054282,180,-195,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,8.539573400859501
347,0.4207492795389049,1.0895522388054282,180,-195,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,8.539573400859501
371,0.41509433962264153,1.0645161290317675,140,-210,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,8.511106248548405
371,0.41509433962264153,1.0645161290317675,140,-210,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,8.511106248548405
371,0.41509433962264153,1.0645161290317675,140,-210,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,8.511106248548405
371,0.41509433962264153,1.0645161290317675,140,-210,0.003,2.1,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,8.511106248548405
466,0.3969957081545064,0.9875444839854137,-35,-420,,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,8.463216242398278
466,0.3969957081545064,0.9875444839854137,-35,-420,,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,8.463216242398278
343,0.4198250728862974,1.0854271356778464,170,-200,0.003,,None,,35.0,65.0,8.439488132428641
343,0.4198250728862974,1.0854271356778464,170,-200,0.003,,None,30.0,35.0,65.0,8.439488132428641
343,0.4198250728862974,1.0854271356778464,170,-200,0.003,,None,40.0,35.0,65.0,8.439488132428641
343,0.4198250728862974,1.0854271356778464,170,-200,0.003,,None,50.0,35.0,65.0,8.439488132428641
298,0.42953020134228187,1.129411764705218,220,-160,0.004,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,8.374408561071066
298,0.42953020134228187,1.129411764705218,220,-160,0.004,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,8.374408561071066
298,0.42953020134228187,1.129411764705218,220,-160,0.004,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,8.374408561071066
298,0.42953020134228187,1.129411764705218,220,-160,0.004,2.2,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,8.374408561071066
359,0.415041782729805,1.0642857142852076,135,-410,,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,35.0,65.0,8.369456892804251
359,0.415041782729805,1.0642857142852076,135,-410,,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,35.0,65.0,8.369456892804251
362,0.4143646408839779,1.0613207547164805,130,-410,,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,35.0,65.0,8.367267065530362
392,0.40816326530612246,1.0344827586202439,80,-325,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,8.359883127325038
392,0.40816326530612246,1.0344827586202439,80,-325,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,8.359883127325038
392,0.40816326530612246,1.0344827586202439,80,-325,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,8.359883127325038
392,0.40816326530612246,1.0344827586202439,80,-325,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,8.359883127325038
399,0.40601503759398494,1.02531645569577,60,-245,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,8.315464125882718
399,0.40601503759398494,1.02531645569577,60,-245,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,8.315464125882718
399,0.40601503759398494,1.02531645569577,60,-245,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,8.315464125882718
399,0.40601503759398494,1.02531645569577,60,-245,0.003,,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,8.315464125882718
369,0.41192411924119243,1.0506912442391472,110,-350,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,8.31391381260989
369,0.41192411924119243,1.0506912442391472,110,-350,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,8.31391381260989
369,0.41192411924119243,1.0506912442391472,110,-350,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,8.31391381260989
369,0.41192411924119243,1.0506912442391472,110,-350,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,40.0,60.0,8.31391381260989
393,0.4071246819338422,1.0300429184544935,70,-335,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,8.313406719534724
393,0.4071246819338422,1.0300429184544935,70,-335,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,8.313406719534724
393,0.4071246819338422,1.0300429184544935,70,-335,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,8.313406719534724
393,0.4071246819338422,1.0300429184544935,70,-335,0.005,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,8.313406719534724
379,0.40897097625329815,1.0379464285709652,85,-230,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,45.0,55.0,8.263937654409554
379,0.40897097625329815,1.0379464285709652,85,-230,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,45.0,55.0,8.263937654409554
379,0.40897097625329815,1.0379464285709652,85,-230,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,45.0,55.0,8.263937654409554
379,0.40897097625329815,1.0379464285709652,85,-230,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,45.0,55.0,8.263937654409554
456,0.39473684210526316,0.9782608695648629,-60,-430,,2.1,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,8.246027254140186
380,0.40789473684210525,1.033333333332874,75,-230,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,,,8.216376636278289
380,0.40789473684210525,1.033333333332874,75,-230,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,,,8.216376636278289
380,0.40789473684210525,1.033333333332874,75,-230,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,,,8.216376636278289
380,0.40789473684210525,1.033333333332874,75,-230,0.004,2.2,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,,,8.216376636278289
304,0.4243421052631579,1.105714285713654,185,-170,0.003,2.1,None,,35.0,65.0,8.180801201438223
304,0.4243421052631579,1.105714285713654,185,-170,0.003,2.1,None,50.0,35.0,65.0,8.180801201438223
304,0.4243421052631579,1.105714285713654,185,-170,0.003,2.1,None,30.0,35.0,65.0,8.180801201438223
304,0.4243421052631579,1.105714285713654,185,-170,0.003,2.1,None,40.0,35.0,65.0,8.180801201438223
353,0.41076487252124644,1.0456730769225742,95,-405,,2.3,"[9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",30.0,35.0,65.0,8.070056510364855
384,0.4036458333333333,1.0152838427943165,35,-360,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",50.0,40.0,60.0,8.030702929904496
384,0.4036458333333333,1.0152838427943165,35,-360,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",,40.0,60.0,8.030702929904496
384,0.4036458333333333,1.0152838427943165,35,-360,,2.3,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",40.0,40.0,60.0,8.030702929904496
322,0.4161490683229814,1.069148936169644,130,-215,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",,45.0,55.0,7.983899668881153
322,0.4161490683229814,1.069148936169644,130,-215,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",50.0,45.0,55.0,7.983899668881153
322,0.4161490683229814,1.069148936169644,130,-215,0.003,2.1,"[21, 22, 23, 0, 1, 2, 3, 4, 5]",40.0,45.0,55.0,7.983899668881153
